path[POSIX]	size[bytes]	checksum[md5]	url
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-098-20180222144548.wav	705644	7475ff51c05a668ac2b415854e3d7212	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-099-20180222144551.wav	705644	6e2d0cafaa6a159534d70ce67e6666d1	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-100-20180222144555.wav	705644	56b82e6a26237c5cd8802f9b98cda0b9	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-101-20180222144558.wav	705644	4b44b88e8dd6285545b9fe9475aabcfd	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-102-20180222144602.wav	705644	fc3e73fedfb735743fd2b252543ec041	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-103-20180222144605.wav	705644	0da687dd5d945da35b7f643125d1144b	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-104-20180222144609.wav	705644	d30b0fd35cb2afe423cc78fd0b967bf2	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-105-20180222144612.wav	705644	606bbda8339dafbe81b182e9c6c786b4	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-106-20180222144616.wav	705644	56e9e089a7c1c2f879ca0a5357cd351b	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-107-20180222144619.wav	705644	7465e8b04cada728e898118730de9039	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-108-20180222144623.wav	705644	2db3c8832f87b07b92b8adcc2a775c4b	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-109-20180222144626.wav	705644	e1a2a0d2f23931d039c654e85e4d5e10	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-110-20180222144630.wav	705644	cc0fc3ca539ab961269a35ff679921ad	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-111-20180222144633.wav	705644	3c5437b8dd3ef8e64d811e496ff5fae6	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-112-20180222144637.wav	705644	df409b67ae720b771f81654da549fab5	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-113-20180222144641.wav	705644	dcc2d3e9646332c6561dde9d99436b18	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-114-20180222144644.wav	705644	58642e9b52c9eb286d023eaa9b6b6827	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-115-20180222144648.wav	705644	81a1c1f6ed2788894ff32f19a486b4f5	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-116-20180222144651.wav	705644	2136b8deb904a4d6acc953365b0fca4a	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-117-20180222144655.wav	705644	2762174659f8d626be93cb13bacb2f3d	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-118-20180222144658.wav	705644	62efde6060ba00dd24b9488b333caff5	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-119-20180222144702.wav	705644	7a04239095c5a72b6f58b07e840fafb8	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-120-20180222144705.wav	705644	3abb06769234582837a4b09a55f1afdf	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-121-20180222144709.wav	705644	313e887fa6b0d1bbe155aa9fcc6f438a	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-122-20180222144712.wav	705644	5ca1235697f4f58e145dabd065f68195	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-123-20180222144716.wav	705644	67fb7af14d29f6a01931f31b9137aec5	
SpeechData/s_013/interference/s_013-interference_010117_sound_recording-124-20180222144719.wav	705644	f5956c938439ebb151e47c164b46c38e	
SpeechData/s_013/picture_description/s_013-pic_description_sound_recording-001-20180222144800.wav	31752044	b759287981105d5d3f67d34523ce2077	
SpeechData/s_013/spon_speech_book/s_013-spontaneous_speech_book_sound_recording-001-20180222161625.wav	105840044	c317e75eecff6b7ef6b576dc306af7f4	
SpeechData/s_013/spon_speech_vac/s_013-spontaneous_speech_vac_sound_recording-001-20180222143132.wav	105840044	620f4b3221af0fd0c4d619adf4f5d060	
SpeechData/s_013/verb_fluency_lex/s_013-verb_fluency_lex_sound_recording-001-20180222132144.wav	42336044	a2fcd121709ef253c11b1edea62eacdb	
SpeechData/s_013/verb_fluency_lex/s_013-verb_fluency_lex_sound_recording-002-20180222132426.wav	42336044	74677837917e71f55401dfdd95e282cd	
SpeechData/s_013/verb_fluency_lex/s_013-verb_fluency_lex_sound_recording-003-20180222132652.wav	42336044	47b0a5e530070187cdd9142a89081268	
SpeechData/s_013/verb_fluency_sem/s_013-verb_fluency_sem_sound_recording-001-20180222132936.wav	42336044	57e0aa37edc639dfd0b458c1366d6635	
SpeechData/s_013/verb_fluency_sem/s_013-verb_fluency_sem_sound_recording-002-20180222133157.wav	42336044	7dc3d81f513dce442eea39be62fedfd0	
SpeechData/s_013/verb_fluency_sem/s_013-verb_fluency_sem_sound_recording-003-20180222133419.wav	42336044	69bab05c4595da85ccd77eea03a3e214	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-001-20180328102655.wav	352844	1941ac0173a3ff75b59ea95b48cd1d32	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-002-20180328102658.wav	352844	2bd84c230839e51cc7362dfc5bcba0c8	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-003-20180328102702.wav	352844	be84e851e781dda140d99f7296dcb741	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-004-20180328102705.wav	352844	0c8679e41f214187048d81d588a1a3ae	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-005-20180328102714.wav	352844	0cee6fa0b43c64006b38b6c7e3b12180	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-006-20180328102718.wav	352844	bdccabed20bccd1ffb9ecd7ee73e2851	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-007-20180328102721.wav	352844	ee5659989093d4f5702db7de7412495d	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-008-20180328102725.wav	352844	a2f4924699c182c2f8911c63bb4a5b05	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-009-20180328102728.wav	352844	76b37a16e979057d13f6eb8a0d806243	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-010-20180328102732.wav	352844	771dd4b4cd2960e986c510df89f10195	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-011-20180328102735.wav	352844	1e78884994ab91f90f608d1f7ca175d8	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-012-20180328102739.wav	352844	5abee1fd88af0ce3b3f6157894dc2bf2	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-013-20180328102742.wav	352844	c85102d7237fa23d5f6b1d0f69e66d2d	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-014-20180328102746.wav	352844	12962d64903b0bffadc2f0c5cc44e2e2	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-015-20180328102749.wav	352844	e39c44bfa9f567014e442773264058a1	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-016-20180328102753.wav	352844	34f2eefc6c99dc369a0b12cd1305652d	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-017-20180328102756.wav	352844	3a73be90eb3e95f0390b1256795c8c31	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-018-20180328102800.wav	352844	35060fba976801c45c00ba00cdc7cfdf	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-019-20180328102803.wav	352844	22d26ce0991b2a33bb73d79e05e8a7d3	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-020-20180328102807.wav	352844	f19360373fc1fe152e2c080383bb6784	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-021-20180328102810.wav	352844	2f27bb99ed755b52bd29f0427311166f	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-022-20180328102814.wav	352844	a9db7ec8622dc44bb8586015fe5fb75e	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-023-20180328102817.wav	352844	a5d72127fc8cd9038d24400988e28fbf	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-024-20180328102821.wav	352844	a012aa3442eba574ef96a5dc6c2a2c8c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-025-20180328102824.wav	352844	5424d3cf752fcfad29442a59b9695c9b	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-026-20180328102828.wav	352844	d8b72d699f2d8f5699cc1ea821f2110c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-027-20180328102832.wav	352844	ef1484239ff740d14233785eb9c55b9c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-028-20180328102835.wav	352844	6ed5ea45c49b14fb9cf62e852f5880bf	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-029-20180328102839.wav	352844	9bb32fb79e6903e0cf8c0065d15faa27	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-030-20180328102842.wav	352844	a999f6a887fe765973cfda4ec597ec87	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-031-20180328102846.wav	352844	7ee638bfc71a4f26127747427d67e9a6	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-032-20180328102849.wav	352844	4c719d9519c078757660df584135f6b4	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-033-20180328102853.wav	352844	fc9f366e9e61dbaa54ab6696b4ef8364	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-034-20180328102856.wav	352844	835642eaac0b6a19468390c70fc41d11	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-035-20180328102900.wav	352844	93f3bb0b5ae0ed266e414461005b97a0	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-036-20180328102903.wav	352844	f2d3dbe138f79cf5f0076a9d98c10905	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-037-20180328102907.wav	352844	1514b25f9b695f70be3961197b45dad3	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-038-20180328102910.wav	352844	33e573b4d7cce6ab705c29cf2dfcb974	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-039-20180328102914.wav	352844	9f23b48bae28f1881784a7f17382b5b5	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-040-20180328102917.wav	352844	c8858ecf495b64fd99611c8110f22b52	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-041-20180328102921.wav	352844	0fae514a464789c69200293b5020fcf9	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-042-20180328102924.wav	352844	920f29e19b5a356ea35849af409564aa	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-043-20180328102928.wav	352844	668b11ba84bfb08d8335009b3f80bf7a	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-044-20180328102931.wav	352844	5b0726ca6926496b498eb7c3c12da49e	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-045-20180328102935.wav	352844	2b44ddde3fb02bab44a384573cae1d27	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-046-20180328102938.wav	352844	fb66a73f64bddfed3f9cfb934be2bcb9	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-047-20180328102942.wav	352844	5c521a8c52e72f37745917fd773bdb4a	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-048-20180328102945.wav	352844	40342b95be2a81db1ba22cbe18c1071e	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-049-20180328102949.wav	352844	dc95e8f1ea590b9da37f8dcce71ca7ec	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-050-20180328102953.wav	352844	992724444c9078097ff1cdcbcbad7dc2	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-051-20180328102956.wav	352844	638941aac57015d9e9d6bf51c6560143	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-052-20180328103000.wav	352844	653086d0ad73851c7b3af66d36db513e	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-053-20180328103003.wav	352844	6c8cc6de730c12fc9b5537bf167f96a7	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-054-20180328103007.wav	352844	2a635bd12ee51ee17a2897fe5e0b66bf	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-055-20180328103010.wav	352844	40514d190da94dde38853bfd2a32492b	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-056-20180328103014.wav	352844	f2303b344896ef100d4ddc0bc79d27c4	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-057-20180328103017.wav	352844	5f86f0707fab1a48200d5e7059ec82fd	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-058-20180328103021.wav	352844	102fe20131837aaa74a324f0b95aaf2a	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-059-20180328103024.wav	352844	a2278de5ad6b2713568849ecadf7305f	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-060-20180328103028.wav	352844	babc1d7617ab578fcf780c5b168b0c4c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-061-20180328103031.wav	352844	6fc74f4f3107a072910f54a9256cf643	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-062-20180328103035.wav	352844	352f4000b6ff580c0a55b89cb35c1e9c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-063-20180328103038.wav	352844	42eafc496476baa2a2f4e3d315c24ce0	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-064-20180328103042.wav	352844	63b5dbd60da860b07ab66299df34cac1	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-065-20180328103048.wav	352844	20dff4f5dad4de3e30708eb0aeeb2669	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-066-20180328103052.wav	352844	0111d5c89b4bfc7c3ae942d34bf79105	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-067-20180328103055.wav	352844	d3c3393bd272160e4fd42c18d76ef1da	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-068-20180328103059.wav	352844	e05ec163c2d94eea0f0852514d5a8bfc	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-069-20180328103103.wav	352844	561865f0b14d75421a231ab52c38f2e9	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-070-20180328103106.wav	352844	a0b97b777da4b6b1778aaa36e2c4c2a8	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-071-20180328103110.wav	352844	7c00376b9545eafbfe6d36169c1cf98c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-072-20180328103113.wav	352844	753079a8fd3c662fb869cb883079c9a9	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-073-20180328103117.wav	352844	df525720ffc083dc8a54127e9cf842bc	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-074-20180328103120.wav	352844	d9451f50578fa4ceb99790c2ef475cb4	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-075-20180328103124.wav	352844	cc27f056c15d2164d5d3c4e465930b31	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-076-20180328103127.wav	352844	6684987a64bf463c3afda54e0c6bcd41	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-077-20180328103131.wav	352844	b0b9291470e8987d9d6803a0a7cf8cfb	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-078-20180328103134.wav	352844	547fa49807be95850bd3e612462b6f10	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-079-20180328103138.wav	352844	e50ce8d4199d92e446cdfb0ac53d84c9	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-080-20180328103141.wav	352844	e2c787d80b1694df2e356bc95909b6f9	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-081-20180328103145.wav	352844	f4d2701f9cadd21451315ae476e9fe0f	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-082-20180328103148.wav	352844	b97f865194786303fada3592e2d258a7	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-083-20180328103152.wav	352844	bc5488811a984bfa725054a6b43cc32f	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-084-20180328103155.wav	352844	5a8dac4f3aea139bbc0ba00b3a135134	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-085-20180328103159.wav	352844	61b2615f3149fbf3d39e94e42df87ea6	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-086-20180328103202.wav	352844	439390a0a617af83155dd8b2f3f246bb	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-087-20180328103206.wav	352844	7fb11ffe1754a3f342bac7ea2a52253f	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-088-20180328103209.wav	352844	d5ad00ff4c4588b609bfd9573b8c02d5	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-089-20180328103213.wav	352844	5aebe2e120897bf737060c30b112eac5	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-090-20180328103216.wav	352844	c3e0b30f3dfde19255592b0aced62584	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-091-20180328103220.wav	352844	57704c9a4b09cbca173648a2a2b9ab98	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-092-20180328103224.wav	352844	abf7a0cf1711f1f9793696e059042674	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-093-20180328103227.wav	352844	fe5b05381dd7135399492112da4b9c47	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-094-20180328103231.wav	352844	5f56c5afff1f7e6c487302448540b3ca	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-095-20180328103234.wav	352844	14bdd4b4ac2e9a2467bb408183d8bd5c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-096-20180328103238.wav	352844	9398bab20b8a55a8c56128897c56d6e8	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-097-20180328103241.wav	352844	a39843f3944b45a486ed13086867a525	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-098-20180328103245.wav	352844	bcd3ba3a389c79006ceedf6db4908bbc	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-099-20180328103248.wav	352844	63e3a46f203c49fea5ba2f50f0beae71	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-100-20180328103252.wav	352844	a83d282aafecb0f90e8e4043da746576	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-101-20180328103255.wav	352844	a11b9d86408a3898b0934b49d032c57d	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-102-20180328103259.wav	352844	9f230c3adba0ee76fc941b57c32684cd	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-103-20180328103302.wav	352844	ac2bcd9e050c3d4fa700efbb3acfa747	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-104-20180328103306.wav	352844	f868c09d131f4ac7b58e37ecc6b32ffc	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-105-20180328103309.wav	352844	b182213efc81d64a854f1797170f4b74	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-106-20180328103313.wav	352844	8dfc558755d98dd3f03ceeaf0798c87c	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-107-20180328103316.wav	352844	8623b5c1e77246500f48662700f18cfc	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-108-20180328103320.wav	352844	afbdfc600bfb3653d945919064f58a53	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-109-20180328103323.wav	352844	8d62b429125c785775efdcf2a8025147	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-110-20180328103327.wav	352844	b1c538a4659a847e24c7f227639841e6	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-111-20180328103330.wav	352844	60ece5c47022584029620f694e2cc40b	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-112-20180328103334.wav	352844	f4d8e83e2f7af0f09b90119c8f632815	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-113-20180328103337.wav	352844	f1c6f01afcc30f5ab8320c0c00e729ce	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-114-20180328103341.wav	352844	cb45da0fc631c971165e96d01c2511f5	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-115-20180328103345.wav	352844	46c8989e6a9ff4807eb235df1fd3db7b	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-116-20180328103348.wav	352844	1ed7fb70556377cad86e900225f35654	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-117-20180328103352.wav	352844	8052925c0b33aedb9c2503f07ca39d0d	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-118-20180328103355.wav	352844	bd9e177414555f6ea9122ba34058cbd0	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-119-20180328103359.wav	352844	59da5f910bb47d29382883bc63b5f5ed	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-120-20180328103402.wav	352844	b2b9d9ed7e6a07a0f6d36afd4c5b2e5e	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-121-20180328103406.wav	352844	39aa9474213295958d9422dfd085e4c6	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-122-20180328103409.wav	352844	d193c6aadc8267bae641b8a77fe20cfc	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-123-20180328103413.wav	352844	3f34d4cdbb6266031aa43b76474b5aa1	
SpeechData/s_017/inference/s_017-interference_010117_sound_recording-124-20180328103416.wav	352844	7fbf4969fdaed2a496647cf6afa78cae	
SpeechData/s_017/pic_description/s_017-pic_description_sound_recording-001-20180328103453.wav	15876044	dd3a6bf6a5c9846e4aa99b057ebb4c3c	
SpeechData/s_017/sp_speech_book/s_017-spontaneous_speech_book_sound_recording-001-20180328115209.wav	52920044	1003975abf20af64a349c58e2fed8a1e	
SpeechData/s_017/sp_speech_vac/s_017-spontaneous_speech_vac_sound_recording-001-20180328101750.wav	52920044	f8f38a5ec26b52d0d0579fd53d72d4c8	
SpeechData/s_017/verb_fluency_lex/s_017-verb_fluency_lex_sound_recording-001-20180328091250.wav	21168044	609af4d322875d00940fdddc1c1e3185	
SpeechData/s_017/verb_fluency_lex/s_017-verb_fluency_lex_sound_recording-002-20180328091543.wav	21168044	23b10bd57714adac58890ef46193599f	
SpeechData/s_017/verb_fluency_lex/s_017-verb_fluency_lex_sound_recording-003-20180328091823.wav	21168044	504809aee098fdb2570630076384c75b	
SpeechData/s_017/verb_fluency_sem/s_017-verb_fluency_sem_sound_recording-001-20180328092056.wav	21168044	a9708780779a8bc3313a14ed9266fe1f	
SpeechData/s_017/verb_fluency_sem/s_017-verb_fluency_sem_sound_recording-002-20180328092307.wav	21168044	007b556bd768552691521208c3837c8e	
SpeechData/s_017/verb_fluency_sem/s_017-verb_fluency_sem_sound_recording-003-20180328092524.wav	21168044	6614a8c73748d106d3cc4672dd8d3e74	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-001-20180305101122.wav	705644	922e14680267e79e138f6e44f9a1a6de	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-002-20180305101125.wav	705644	2dc56f4269e2dfc35f5e8bebc4b58d0d	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-003-20180305101129.wav	705644	137f7dcd1001c2274ef8833a810364b2	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-004-20180305101132.wav	705644	ea8e7db027c5e4e57917e593f148370d	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-005-20180305101151.wav	705644	521772deb983931c4d8eddee69b3e519	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-006-20180305101155.wav	705644	ee17e6bf45551aef0f6d640dda441203	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-007-20180305101158.wav	705644	3f9d2b336ca0a3b9fed0876f733c60fa	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-008-20180305101202.wav	705644	b654199190441eb5d421d2f63c927812	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-009-20180305101205.wav	705644	3cc22e184afb4ffd79e056e1e75f7118	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-010-20180305101209.wav	705644	921d702d1b6dfc5f1d521e8a5987ec88	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-011-20180305101212.wav	705644	36ea2856178102b84a7bacaed65539e6	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-012-20180305101216.wav	705644	a9edbd07ffc141a7bb9a4d2abd5030dc	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-013-20180305101219.wav	705644	6f2d4582c81f14dce67ac11219a9fc3a	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-014-20180305101223.wav	705644	b2076f2e4cc2a2cb53cbbaa3854017f1	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-015-20180305101226.wav	705644	edca27b818419f575812681217e8d9c5	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-016-20180305101230.wav	705644	2a8168c2f7360b2c5239851572a0aa76	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-017-20180305101233.wav	705644	870076cc33bf4134f447a7a2c3dc03f8	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-018-20180305101237.wav	705644	de82c55446ae10fca2180e5d59fcc8c2	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-019-20180305101240.wav	705644	36a91b8976a5c1375fb3664c68aabab3	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-020-20180305101244.wav	705644	e0d2c068554d23ec4a53dd1278310b54	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-021-20180305101247.wav	705644	e33d574eee7144bd68b0650c211bed1a	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-022-20180305101251.wav	705644	97f0a48b06879a35805736805052f9af	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-023-20180305101254.wav	705644	a859bde5a7efb03dccd0155f82565a39	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-024-20180305101258.wav	705644	37f79ea8cd2903191a0513a485050515	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-025-20180305101301.wav	705644	cdd03966095398527273fdfbeaae47f8	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-026-20180305101305.wav	705644	4a5028b627798c223d530c26e225af30	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-027-20180305101308.wav	705644	066ea691885dcab924f56d27d88b9733	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-028-20180305101312.wav	705644	882550a5933e317daf743611a0f192c4	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-029-20180305101316.wav	705644	9cf36c5893ba77ee4cd0a332c91d7498	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-030-20180305101319.wav	705644	c7a935c8c35a644db01db85fe6e5c7f2	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-031-20180305101323.wav	705644	1746eb4ed936c7501d3d2944fe1ec35c	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-032-20180305101326.wav	705644	2a6430eb71412b1d494a375e76bdffd1	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-033-20180305101330.wav	705644	febea90c29b01b6916f4636cd24d8163	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-034-20180305101333.wav	705644	74c8124c92dcf8eadc00d2764c1e652a	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-035-20180305101337.wav	705644	61715b4f02c4762fcdddfec4ed0a536a	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-036-20180305101340.wav	705644	d3f316a4675600fa18bcba94a1d15289	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-037-20180305101344.wav	705644	8e50ea5425248fca2ced649ed47a6b07	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-038-20180305101347.wav	705644	2e174ece9446347d35ad90b9899f6435	
SpeechData/s_018/interference/s_018-interference_010117_sound_recording-039-20180305101351.wav	705644	08c32aa059aef90e7f1db334aadd8417	
